,AAPL,AMZN,ATT,AUD,BOND,EUR,GE,GOLD,INTC,SILVER,SPY
2017-06-23,36.57,50.187,28.663141,0.7568,1049.296637,1.1194,212.07692,1256.71,34.189999,16.713,243.130005
2017-06-26,36.455002,49.699001,28.814199,0.7585,1049.979344,1.1182,212.384613,1244.72,34.07,16.6088,243.289993
2017-06-27,35.932499,48.839001,28.474319,0.7583,1047.070555,1.1339,209.307693,1247.17,33.650002,16.666,241.330002
2017-06-28,36.4575,49.516499,28.655588,0.764,1046.308778,1.1378,208.307693,1249.27,34.200001,16.8113,243.490005
2017-06-29,35.919998,48.796501,28.413897,0.7683,1044.190527,1.1441,207.846161,1245.51,33.540001,16.623,241.350006
2017-06-30,36.005001,48.400002,28.496979,0.7689,1042.531889,1.1426,207.769226,1241.61,33.740002,16.6325,241.800003
2017-07-03,35.875,47.682999,28.783989,0.7661,1040.368315,1.1364,211.153839,1220.2,33.459999,16.132,242.210007
2017-07-05,36.022499,48.57,28.79154,0.7603,1041.123767,1.1352,210.384613,1227.04,34.34,16.0913,242.770004
2017-07-06,35.682499,48.257,28.081572,0.7586,1039.327003,1.1423,202.384613,1225.22,33.630001,16.0455,240.550003
2017-07-07,36.044998,48.938,27.930513,0.7601,1038.118371,1.1401,201.153839,1212.46,33.880001,15.615,242.110001
2017-07-10,36.264999,49.823502,27.817221,0.7606,1039.533479,1.1399,200.307693,1214.36,33.650002,15.6568,242.369995
2017-07-11,36.3825,49.706501,27.643505,0.7638,1039.891733,1.1467,202.92308,1217.72,33.919998,15.856,242.190002
2017-07-12,36.435001,50.3255,27.817221,0.7678,1042.115109,1.1412,204.461533,1220.51,34.25,15.9183,244.009995
2017-07-13,36.942501,50.031502,27.348944,0.7731,1041.040633,1.1398,206.07692,1217.58,34.240002,15.7025,244.419998
2017-07-14,37.259998,50.0905,27.416918,0.7832,1042.104168,1.147,206.0,1228.7,34.68,15.99,245.559998
2017-07-17,37.389999,50.501999,27.484894,0.7801,1042.966515,1.1478,206.307693,1234.11,34.470001,16.1177,245.529999
2017-07-18,37.52,51.2225,27.182779,0.7916,1045.198418,1.1554,206.846161,1242.47,34.529999,16.2883,245.660004
2017-07-19,37.755001,51.343498,27.288521,0.7952,1045.17957,1.1515,207.230774,1241.25,34.560001,16.2862,246.990005
2017-07-20,37.584999,51.435001,27.583082,0.7958,1045.423266,1.1631,205.307693,1244.49,34.75,16.3338,247.100006
2017-07-21,37.567501,51.283501,27.575529,0.7916,1047.1648,1.1663,199.307693,1254.98,34.73,16.5196,246.880005
2017-07-24,38.022499,51.947498,27.364048,0.7924,1045.967004,1.1642,195.615387,1255.3,34.5,16.4865,246.820007
2017-07-25,38.185001,51.9935,27.356495,0.7937,1041.928897,1.1647,195.692307,1250.06,34.669998,16.495,247.419998
2017-07-26,38.365002,52.639999,28.723564,0.8005,1044.292711,1.1734,196.846161,1260.53,34.75,16.6507,247.429993
2017-07-27,37.639999,52.299999,29.765862,0.7967,1042.962005,1.1677,198.384613,1259.15,34.970001,16.5804,247.199997
2017-07-28,37.375,51.001999,29.456194,0.7987,1044.239604,1.1751,196.384613,1269.64,35.310001,16.757,246.910004
2017-07-31,37.182499,49.389,29.456194,0.8003,1044.06645,1.1842,197.0,1269.44,35.470001,16.8271,246.770004
2017-08-01,37.512501,49.809502,29.365559,0.7969,1046.361693,1.1802,195.692307,1268.76,36.349998,16.7129,247.320007
2017-08-02,39.285,49.794498,28.904835,0.7968,1045.854036,1.1856,196.307693,1266.65,36.639999,16.585,247.440002
2017-08-03,38.892502,49.346001,28.912388,0.795,1047.474868,1.187,198.153839,1268.6,36.490002,16.6589,246.960007
2017-08-04,39.0975,49.379002,29.025681,0.7922,1045.209188,1.1773,198.307693,1258.88,36.299999,16.27,247.410004
2017-08-07,39.702499,49.613499,29.093657,0.7912,1045.668078,1.1795,197.153839,1257.85,36.43,16.2775,247.869995
2017-08-08,40.02,49.492001,28.972811,0.7914,1044.071296,1.1752,196.615387,1260.96,36.41,16.4565,247.259995
2017-08-09,40.264999,49.100498,28.972811,0.7888,1045.835247,1.1759,197.769226,1277.3,36.59,16.951,247.25
2017-08-10,38.830002,47.846001,28.844412,0.7875,1046.391401,1.1772,194.615387,1286.53,36.139999,17.1225,243.759995
2017-08-11,39.369999,48.399502,28.776436,0.7894,1047.024427,1.1821,193.846161,1289.31,35.869999,17.1175,244.119995
2017-08-14,39.962502,49.165001,29.07855,0.7852,1046.214065,1.178,195.07692,1282.15,36.34,17.0815,246.539993
2017-08-15,40.400002,49.137001,28.821753,0.7821,1044.012277,1.1735,193.384613,1271.53,36.0,16.6365,246.509995
2017-08-16,40.237499,48.909,28.874622,0.7925,1046.057283,1.1767,193.07692,1283.11,35.810001,17.118,246.940002
2017-08-17,39.465,48.0285,28.398792,0.7885,1047.203288,1.1723,190.384613,1288.15,35.169998,17.0378,243.089996
2017-08-18,39.375,47.9235,28.225077,0.7929,1047.040032,1.1761,188.846161,1284.13,35.009998,16.97,242.710007
2017-08-21,39.302502,47.664501,28.383686,0.7939,1047.718496,1.1815,188.384613,1291.88,34.919998,17.0147,242.899994
2017-08-22,39.945,48.345001,28.685801,0.7911,1046.143995,1.1762,189.230774,1285.08,34.650002,16.9846,245.440002
2017-08-23,39.994999,47.900002,28.640484,0.7904,1048.156367,1.1807,187.615387,1290.96,34.66,17.0977,244.559998
2017-08-24,39.817501,47.622501,28.459215,0.7905,1046.997746,1.1799,186.92308,1286.4,34.709999,16.9735,243.990005
2017-08-25,39.965,47.263,28.693354,0.7932,1048.019418,1.1924,188.384613,1291.35,34.669998,17.0665,244.559998
2017-08-28,40.3675,47.300999,28.655588,0.7963,1048.533043,1.1979,188.230774,1310.13,34.650002,17.452,244.570007
2017-08-29,40.727501,47.702999,28.587612,0.7951,1049.138805,1.1972,188.0,1309.23,34.73,17.3815,244.850006
2017-08-30,40.837502,48.379501,28.451662,0.7905,1048.734315,1.1884,186.769226,1308.6,34.889999,17.4314,246.009995
2017-08-31,41.0,49.029999,28.293051,0.7947,1050.011405,1.191,188.846161,1321.43,35.07,17.5791,247.490005
2017-09-01,41.012501,48.912498,28.308157,0.7975,1047.971747,1.186,193.384613,1325.23,35.09,17.73,247.839996
2017-09-05,40.52,48.2635,28.013596,0.7996,1052.477315,1.1914,190.384613,1339.71,35.02,17.8865,246.059998
2017-09-06,40.477501,48.389999,27.620846,0.8,1050.284113,1.1917,191.692307,1334.22,35.759998,17.8793,246.899994
2017-09-07,40.314999,48.973499,26.888218,0.8047,1052.615639,1.2023,184.769226,1349.22,35.540001,18.1262,246.869995
2017-09-08,39.657501,48.294998,26.880665,0.806,1052.149401,1.2036,183.230774,1346.59,35.189999,17.9695,246.580002
2017-09-11,40.375,48.897999,26.993958,0.8029,1048.963416,1.1953,182.461533,1327.54,35.77,17.8075,249.210007
2017-09-12,40.215,49.129002,27.386707,0.8019,1047.068908,1.1967,183.92308,1331.81,36.09,17.908,250.050003
2017-09-13,39.912498,49.98,27.60574,0.7986,1046.076156,1.1885,185.461533,1322.37,36.330002,17.7723,250.169998
2017-09-14,39.57,49.6105,27.432024,0.8005,1046.256137,1.1919,186.615387,1329.74,36.48,17.7952,250.089996
2017-09-15,39.970001,49.3395,28.021149,0.8002,1046.108415,1.1945,184.07692,1320.18,37.0,17.5885,249.190002
2017-09-18,39.6675,48.709499,28.26284,0.7958,1044.916534,1.1954,188.153839,1307.44,37.0,17.211,249.720001
2017-09-19,39.682499,48.493,28.859516,0.801,1044.67688,1.1994,186.153839,1311.15,37.23,17.315,249.970001
2017-09-20,39.017502,48.6605,29.025681,0.8031,1043.055661,1.1892,187.07692,1301.1,37.07,17.1826,250.059998
2017-09-21,38.3475,48.232498,28.867069,0.7929,1043.082347,1.1941,190.384613,1291.2,37.200001,16.963,249.389999
2017-09-22,37.9725,47.755001,29.146526,0.7962,1043.804731,1.1951,191.307693,1297.3,37.18,16.9986,249.440002
2017-09-25,37.637501,46.989498,29.546827,0.7937,1046.0051,1.1848,193.153839,1310.78,37.16,17.1827,248.929993
2017-09-26,38.285,46.93,29.244713,0.7886,1045.606818,1.1793,191.769226,1293.98,37.470001,16.818,249.080002
2017-09-27,38.557499,47.543499,29.282476,0.7849,1041.60363,1.1745,187.461533,1282.78,37.540001,16.7693,250.050003
2017-09-28,38.32,47.82,29.486404,0.7856,1042.259266,1.1786,186.461533,1287.3,37.830002,16.8815,250.350006
2017-09-29,38.529999,48.067501,29.584593,0.7834,1042.0661,1.1814,186.0,1279.75,38.080002,16.655,251.229996
2017-10-02,38.452499,47.959499,29.539274,0.7827,1041.867856,1.1733,189.0,1271.13,39.040001,16.5849,252.320007
2017-10-03,38.619999,47.855,29.818731,0.7836,1042.293138,1.1744,190.769226,1271.66,39.380001,16.636,252.860001
2017-10-04,38.369999,48.272499,29.833838,0.7865,1042.089767,1.1759,188.307693,1274.85,39.34,16.5843,253.160004
2017-10-05,38.8475,49.0425,29.841391,0.7795,1040.920805,1.1711,188.769226,1268.22,39.529999,16.5967,254.660004
2017-10-06,38.825001,49.479,29.146526,0.7767,1039.741935,1.173,187.615387,1276.68,39.630001,16.8368,254.369995
2017-10-10,38.974998,49.360001,29.07855,0.7778,1041.229596,1.1808,179.692307,1288.03,39.650002,17.1219,254.619995
2017-10-11,39.137501,49.75,28.844412,0.7788,1041.143867,1.1859,177.461533,1291.72,39.299999,17.175,255.020004
2017-10-12,39.0,50.046501,27.084593,0.782,1042.033436,1.183,177.307693,1293.72,39.189999,17.2495,254.639999
2017-10-13,39.247501,50.146999,26.963745,0.7887,1044.13785,1.182,176.769226,1303.82,39.669998,17.42,254.949997
2017-10-16,39.970001,50.317001,27.318731,0.7851,1042.67849,1.1796,179.692307,1295.79,39.759998,17.2291,255.289993
2017-10-17,40.1175,50.456501,27.364048,0.7846,1043.062098,1.1766,178.384613,1285.12,39.790001,17.0375,255.470001
2017-10-18,39.939999,49.849998,26.971298,0.7846,1040.766307,1.1787,177.846161,1281.08,40.25,16.9992,255.720001
2017-10-19,38.994999,49.330502,26.956194,0.7878,1041.527632,1.1852,181.384613,1290.13,40.09,17.2535,255.789993
2017-10-20,39.0625,49.1455,26.842899,0.7817,1038.707165,1.1784,183.307693,1280.47,40.43,17.0293,257.109985
2017-10-23,39.0425,48.314999,26.623867,0.7807,1039.539941,1.1749,171.692307,1282.27,40.830002,17.085,256.109985
2017-10-24,39.275002,48.794998,26.329306,0.7776,1038.005833,1.1761,168.384613,1276.58,40.950001,16.9475,256.559998
2017-10-25,39.102501,48.6455,25.294561,0.7704,1036.018259,1.1813,165.384613,1277.53,40.779999,16.95,255.289993
2017-10-26,39.352501,48.621498,25.438066,0.766,1035.413067,1.1651,164.0,1266.99,41.349998,16.792,255.619995
2017-10-27,40.762501,55.047501,25.657101,0.7677,1036.893243,1.1608,159.92308,1273.35,44.400002,16.866,257.709991
2017-10-30,41.68,55.5425,25.332327,0.7688,1040.004216,1.1651,157.0,1276.29,44.369999,16.855,256.75
2017-10-31,42.259998,55.264,25.415407,0.7656,1039.582144,1.1646,155.07692,1271.45,45.490002,16.7175,257.149994
2017-11-01,41.7225,55.183998,25.339878,0.7676,1039.369113,1.1619,154.0,1274.66,46.709999,17.14,257.48999
2017-11-02,42.0275,54.710999,25.05287,0.7713,1040.654185,1.1658,153.384613,1276.13,47.099998,17.1144,257.589996
2017-11-03,43.125,55.580002,25.151056,0.765,1040.741611,1.1608,154.92308,1269.91,46.34,16.843,258.450012
2017-11-06,43.5625,56.033001,24.818731,0.7691,1041.934393,1.161,154.846161,1281.95,46.700001,17.2204,258.850006
2017-11-07,43.702499,56.158501,24.977341,0.7645,1042.204931,1.1587,155.461533,1275.3,46.779999,16.9499,258.670013
2017-11-08,44.060001,56.644001,25.256798,0.7678,1040.993432,1.1595,154.769226,1281.36,46.700001,17.0395,259.109985
2017-11-09,43.970001,56.456501,25.679758,0.768,1039.726245,1.1642,153.769226,1285.07,46.299999,16.9993,258.170013
2017-11-10,43.6675,56.267502,25.845921,0.7661,1035.88837,1.1665,157.615387,1275.07,45.580002,16.8835,258.089996
2017-11-13,43.4925,56.4585,25.808157,0.7623,1035.879553,1.1667,146.307693,1278.31,45.75,17.056,258.329987
2017-11-14,42.834999,56.841999,25.468279,0.7631,1036.710518,1.1798,137.692307,1280.25,45.860001,17.0223,257.730011
2017-11-15,42.27,56.334499,25.536255,0.7589,1038.57429,1.1791,140.461533,1278.14,45.459999,16.999,256.440002
2017-11-16,42.775002,56.864498,26.072508,0.7588,1037.384559,1.177,140.384613,1278.58,45.650002,17.09,258.619995
2017-11-17,42.537498,56.493999,26.064955,0.7564,1037.65018,1.179,140.07692,1292.42,44.630001,17.3104,257.859985
2017-11-20,42.494999,56.315498,26.163141,0.755,1036.939035,1.1733,138.307693,1276.92,44.619999,16.9088,258.299988
2017-11-21,43.285,56.974499,25.929003,0.7578,1037.657266,1.1738,137.153839,1280.61,44.939999,16.9645,259.98999
2017-11-22,43.740002,57.807999,26.336859,0.7617,1039.926317,1.1822,139.615387,1292.12,44.650002,17.151,259.76001
2017-11-24,43.7425,59.299999,26.29154,0.7617,1038.991365,1.1933,139.92308,1288.37,44.75,17.055,260.359985
2017-11-27,43.522499,59.7915,26.193354,0.7602,1039.449658,1.1898,139.384613,1294.52,44.490002,17.0475,260.230011
2017-11-28,43.267502,59.68,26.752266,0.7595,1039.048735,1.184,141.615387,1293.98,44.73,16.8687,262.869995
2017-11-29,42.369999,58.063499,27.55287,0.757,1036.991004,1.1847,142.153839,1283.64,43.950001,16.542,262.709991
2017-11-30,42.962502,58.837502,27.477341,0.7566,1035.172678,1.1904,140.692307,1275.01,44.84,16.4385,265.01001
2017-12-01,42.762501,58.1175,27.567976,0.7613,1037.978629,1.1896,137.538467,1280.62,44.68,16.442,264.459991
2017-12-04,42.450001,56.697498,28.149548,0.7598,1037.20719,1.1866,138.07692,1276.18,44.490002,16.3206,264.140015
2017-12-05,42.41,57.078499,27.60574,0.7607,1038.411931,1.1826,136.615387,1265.77,43.439999,16.104,263.190002
2017-12-06,42.252499,57.6175,27.273415,0.7564,1039.565523,1.1796,135.846161,1263.37,43.450001,15.964,263.23999
2017-12-07,42.330002,57.989498,27.318731,0.7511,1037.240192,1.1773,136.230774,1247.22,43.080002,15.7262,264.070007
2017-12-08,42.342499,58.099998,27.741692,0.7509,1037.042967,1.1773,136.230774,1248.49,43.349998,15.863,265.51001
2017-12-11,43.1675,58.445999,27.87009,0.7526,1036.729012,1.1769,135.769226,1242.02,43.66,15.709,266.309998
2017-12-12,42.924999,58.254002,28.776436,0.7558,1036.130865,1.1742,137.769226,1244.49,43.330002,15.729,266.779999
2017-12-13,43.067501,58.206501,28.731117,0.7637,1039.197266,1.1826,136.615387,1255.5,43.34,16.07,266.75
2017-12-14,43.055,58.713001,28.504532,0.7666,1039.623973,1.1778,135.692307,1252.96,43.259998,15.8909,265.660004
2017-12-15,43.4925,58.957001,28.882175,0.7646,1039.2996,1.1749,137.07692,1256.44,44.560001,16.056,266.51001
2017-12-18,44.105,59.528999,29.048338,0.7664,1037.458412,1.1782,136.615387,1262.26,46.259998,16.139,268.200012
2017-12-19,43.634998,59.368999,28.73867,0.7663,1033.603949,1.184,135.307693,1261.7,47.040001,16.134,267.170013
2017-12-20,43.587502,58.881001,29.116314,0.7667,1031.545959,1.1871,134.230774,1265.57,47.560001,16.189,267.029999
2017-12-21,43.752499,58.737999,29.365559,0.7702,1032.657933,1.1874,134.384613,1266.6,46.759998,16.1303,267.579987
2017-12-22,43.752499,58.417999,29.410875,0.7709,1032.283965,1.1862,134.615387,1274.16,46.700001,16.3263,267.51001
2017-12-26,42.642502,58.838001,29.501511,0.7728,1033.522221,1.1858,134.07692,1283.1,46.080002,16.5522,267.190002
2017-12-27,42.650002,59.112999,29.373112,0.7768,1036.534221,1.1888,133.692307,1287.18,46.110001,16.6917,267.320007
2017-12-28,42.77,59.305,29.592146,0.7794,1035.708734,1.1943,133.538467,1295.04,46.220001,16.863,267.869995
2017-12-29,42.307499,58.473499,29.365559,0.7809,1036.991527,1.2005,134.230774,1302.8,46.16,16.9375,266.859985
2018-01-02,43.064999,59.4505,29.108761,0.783,1033.860795,1.2059,138.307693,1317.56,46.849998,17.19,268.769989
2018-01-03,43.057499,60.209999,28.436556,0.7836,1034.89521,1.2015,139.615387,1313.21,45.259998,17.136,270.470001
2018-01-04,43.2575,60.4795,28.700907,0.7864,1034.3388,1.2068,142.538467,1323.01,44.43,17.2285,271.609985
2018-01-05,43.75,61.457001,28.806646,0.7864,1033.093741,1.2029,142.615387,1319.59,44.740002,17.2222,273.420013
2018-01-08,43.587502,62.343498,28.889729,0.7842,1033.018771,1.1967,140.615387,1320.4,44.740002,17.134,273.920013
2018-01-09,43.5825,62.634998,28.31571,0.7824,1029.764127,1.1937,142.769226,1312.85,43.619999,16.9725,274.540009
2018-01-10,43.572498,62.716499,27.658609,0.7843,1029.689608,1.1948,145.615387,1316.89,42.5,16.9765,274.119995
2018-01-11,43.82,63.834,27.55287,0.7892,1030.931143,1.2032,146.307693,1322.44,43.41,16.9875,276.119995
2018-01-12,44.272499,65.260002,27.87009,0.7917,1030.512289,1.2202,144.307693,1337.64,43.240002,17.2075,277.920013
2018-01-16,44.047501,65.242996,27.734138,0.7961,1030.953786,1.226,140.07692,1338.41,43.139999,17.193,276.970001
2018-01-17,44.775002,64.75,27.832327,0.797,1028.961469,1.2186,133.461533,1326.84,44.389999,17.001,279.609985
2018-01-18,44.814999,64.666,28.058912,0.8001,1027.116401,1.2238,129.0,1327.03,44.48,16.957,279.140015
2018-01-19,44.615002,64.728996,28.104231,0.7995,1025.428638,1.2222,125.07692,1331.84,44.82,17.0215,280.410004
2018-01-22,44.25,66.365501,28.602718,0.8017,1024.171215,1.2262,124.384613,1333.92,45.75,17.018,282.690002
2018-01-23,44.259998,68.126999,28.089125,0.8,1026.039196,1.2299,129.92308,1341.21,46.060001,17.0515,283.290009
2018-01-24,43.555,67.875504,27.960726,0.8062,1024.402798,1.2408,126.46154,1358.46,45.509998,17.5539,283.179993
2018-01-25,42.7775,68.897499,28.285498,0.8026,1026.816152,1.2396,124.46154,1348.26,45.299999,17.2985,283.299988
2018-01-26,42.877499,70.102501,28.564955,0.811,1024.548241,1.2427,124.07692,1349.12,50.080002,17.4068,286.579987
2018-01-29,41.990002,70.884003,28.141994,0.8094,1023.094625,1.2383,125.230766,1340.33,49.98,17.1665,284.679993
2018-01-30,41.7425,71.890999,28.277946,0.8083,1021.398847,1.2402,122.692307,1338.59,48.790001,17.1415,281.76001
2018-01-31,41.857498,72.544502,28.285498,0.8055,1022.012504,1.2414,124.384613,1345.14,48.139999,17.3455,281.899994
2018-02-01,41.945,69.5,29.57704,0.8039,1019.104897,1.251,123.230766,1348.79,47.650002,17.238,281.579987
2018-02-02,40.125,71.497498,28.753777,0.7931,1014.809055,1.2463,120.307693,1333.39,46.150002,16.591,275.450012
2018-02-05,39.122501,69.5,27.666162,0.7878,1017.716169,1.2367,114.692307,1339.67,44.52,16.736,263.929993
2018-02-06,40.7575,72.141998,27.817221,0.7906,1018.138032,1.2377,117.46154,1324.16,44.91,16.6443,269.130005
2018-02-07,39.884998,70.838997,27.89275,0.7823,1014.348975,1.2264,117.307693,1318.39,45.200001,16.3717,267.670013
2018-02-08,38.787498,67.525002,26.865559,0.7781,1012.928567,1.2247,111.153847,1318.76,42.75,16.4212,257.630005
2018-02-09,39.102501,66.980003,27.228098,0.7813,1013.113636,1.2252,114.92308,1316.65,43.950001,16.365,261.5
2018-02-12,40.677502,69.311501,27.46979,0.7862,1011.840118,1.2292,114.0,1322.7,44.830002,16.5465,265.339996
2018-02-13,41.084999,70.725502,27.643505,0.7859,1011.828452,1.2352,112.846153,1329.55,44.459999,16.5818,266.0
2018-02-14,41.842499,72.552498,27.5,0.7926,1007.674549,1.2451,114.615387,1350.73,45.380001,16.8595,269.589996
2018-02-15,43.247501,73.087997,27.94562,0.7945,1009.307981,1.2506,114.230766,1353.67,45.919998,16.8685,273.029999
2018-02-16,43.107498,72.434502,28.051359,0.7905,1010.275136,1.2406,115.769234,1346.96,45.560001,16.6448,273.109985
2018-02-20,42.962502,73.417503,27.771902,0.7883,1009.335668,1.2337,113.384613,1329.19,46.32,16.4509,271.399994
2018-02-21,42.767502,74.146004,27.424471,0.7804,1006.646703,1.2284,111.46154,1324.63,45.939999,16.51,270.049988
2018-02-22,43.125,74.266998,27.545317,0.7846,1007.528054,1.233,112.46154,1332.05,45.799999,16.6095,270.399994
2018-02-23,43.875,75.0,27.734138,0.7843,1009.659318,1.2295,111.46154,1328.71,47.73,16.5327,274.709991
2018-02-26,44.7425,76.097504,28.293051,0.7855,1010.298018,1.2317,112.692307,1333.68,49.110001,16.66,277.899994
2018-02-27,44.5975,75.598999,27.847431,0.7789,1007.776662,1.2233,111.53846,1318.36,49.91,16.4281,274.429993
2018-02-28,44.529999,75.622498,27.416918,0.7762,1009.614671,1.2194,108.53846,1318.31,49.290001,16.415,271.649994
2018-03-01,43.75,74.672501,27.190332,0.7756,1012.24818,1.2267,107.846153,1317.03,47.84,16.466,267.700012
2018-03-02,44.052502,75.012497,27.454683,0.776,1009.148243,1.2317,108.615387,1322.75,48.98,16.523,269.079987
2018-03-05,44.205002,76.180496,27.719032,0.7765,1007.973218,1.2336,110.92308,1320.11,49.75,16.4275,272.190002
2018-03-06,44.1675,76.882004,27.847431,0.7829,1008.384869,1.2404,112.615387,1334.56,50.709999,16.7615,272.880005
2018-03-07,43.7575,77.25,27.877644,0.7825,1007.653356,1.2411,111.615387,1325.57,51.32,16.501,272.779999
2018-03-08,44.235001,77.593002,28.028702,0.7789,1008.543189,1.2312,111.692307,1321.99,50.740002,16.496,274.100006
2018-03-09,44.994999,78.944504,27.983383,0.7844,1007.263119,1.2307,114.92308,1323.93,52.189999,16.5886,278.869995
2018-03-12,45.43,79.919502,28.217524,0.7873,1008.399344,1.2334,116.153847,1323.1,51.52,16.5344,278.519989
2018-03-13,44.9925,79.408997,28.240181,0.786,1009.042041,1.239,111.0,1326.51,51.779999,16.59,276.720001
